DateID,SupplierID,LeadTimeDays,DefectRatePercent,OnTimeDeliveryPercent,PurchaseOrderFulfillmentPercent
20240409,11,7,0.14,98.5,96.44
20240409,12,13,2.72,91.82,93.59
20240409,13,14,4.84,99.09,96.25
20240409,14,10,3.21,98.44,90.93
20240409,15,18,4.94,90.0,90.82
20240410,1,7,1.07,98.88,99.67
20240410,2,13,4.79,97.84,92.04
20240410,3,7,4.6,97.31,94.63
20240410,4,7,2.81,95.51,96.28
20240410,5,13,3.46,91.98,96.16
20240410,6,5,2.23,90.81,90.2
20240410,7,14,1.84,94.33,93.47
20240410,8,18,0.82,95.76,90.48
20240410,9,12,4.89,90.04,90.23
20240410,10,14,4.18,92.32,96.47
20240410,11,14,2.05,94.39,98.52
20240410,12,15,2.07,97.68,95.05
20240410,13,17,1.99,95.82,92.31
20240410,14,8,3.57,97.17,96.82
20240410,15,16,4.79,91.61,93.37
20240411,1,15,3.41,92.77,97.89
20240411,2,8,2.46,94.52,93.9
20240411,3,18,2.47,98.33,96.55
20240411,4,12,1.94,90.76,90.92
20240411,5,7,3.38,96.21,96.06
20240411,6,12,1.29,93.28,90.75
20240411,7,17,1.51,91.79,90.59
20240411,8,15,4.11,92.24,99.8
20240411,9,5,1.91,92.06,96.72
20240411,10,5,4.59,90.9,91.91
20240411,11,9,0.39,96.56,96.63
20240411,12,11,0.15,97.6,96.64
20240411,13,16,0.23,94.48,94.44
20240411,14,10,4.99,91.35,99.41
20240411,15,8,4.16,94.51,91.36
20240412,1,5,0.35,90.68,91.92
20240412,2,16,2.56,91.95,93.73
20240412,3,10,0.37,98.42,90.29
20240412,4,10,1.85,98.05,92.99
20240412,5,13,1.54,94.89,97.66
20240412,6,13,3.32,94.36,94.05
20240412,7,17,3.4,92.14,92.77
20240412,8,9,3.59,94.88,94.62
20240412,9,16,1.62,94.29,99.41
20240412,10,7,4.09,94.03,93.39
20240412,11,18,0.43,94.67,93.98
20240412,12,17,1.21,94.57,92.44
20240412,13,19,1.97,91.4,94.71
20240412,14,12,1.06,98.46,90.17
20240412,15,15,2.85,99.95,93.82
20240413,1,8,0.23,99.34,92.47
20240413,2,13,0.17,91.91,96.62
20240413,3,9,4.52,95.99,98.89
20240413,4,17,1.61,93.73,91.63
20240413,5,17,2.9,95.8,94.67
20240413,6,10,1.5,93.94,92.15
20240413,7,19,2.25,91.79,95.18
20240413,8,11,0.27,94.76,91.67
20240413,9,18,2.62,95.73,98.46
20240413,10,15,2.43,94.25,91.34
20240413,11,6,4.81,94.66,97.37
20240413,12,11,2.45,93.79,97.0
20240413,13,19,0.15,94.49,92.31
20240413,14,14,1.19,93.44,99.2
20240413,15,11,0.22,92.81,95.57
20240414,1,13,0.39,90.05,95.1
20240414,2,18,4.29,91.86,91.43
20240414,3,16,3.21,91.57,90.34
20240414,4,13,1.02,92.99,94.31
20240414,5,13,2.26,99.51,94.25
20240414,6,19,3.66,95.54,91.53
20240414,7,6,2.66,98.02,92.89
20240414,8,15,0.85,90.01,94.31
20240414,9,8,3.14,99.55,94.0
20240414,10,14,2.25,90.37,94.74
20240414,11,7,1.11,99.75,90.28
20240414,12,11,3.56,92.19,92.49
20240414,13,10,0.21,92.02,94.78
20240414,14,5,4.95,98.58,91.12
20240414,15,15,1.92,90.19,97.69
20240415,1,15,0.08,92.64,91.45
20240415,2,10,4.72,92.38,97.44
20240415,3,8,1.74,92.1,99.03
20240415,4,7,3.45,99.97,97.93
20240415,5,10,0.66,93.53,94.67
20240415,6,12,4.05,90.81,93.84
20240415,7,17,1.37,99.02,97.45
20240415,8,14,1.49,90.45,92.1
20240415,9,16,1.38,97.21,91.81
20240415,10,17,2.6,94.48,92.31
20240415,11,6,2.88,99.72,96.44
20240415,12,10,1.19,95.32,95.29
20240415,13,9,2.98,92.29,94.67
20240415,14,18,1.21,99.72,95.64
20240415,15,19,0.44,95.13,90.46
20240416,1,16,4.79,99.12,95.34
20240416,2,10,0.54,96.95,99.28
20240416,3,17,3.32,90.86,93.81
20240416,4,5,0.83,91.02,97.05
20240416,5,7,0.51,90.51,96.21
20240416,6,11,1.31,98.52,98.05
20240416,7,6,0.84,95.6,98.5
20240416,8,5,1.49,96.07,98.75
20240416,9,19,4.44,98.02,98.9
20240416,10,14,2.67,98.57,90.83
20240416,11,15,0.25,99.2,99.45
20240416,12,10,2.73,91.86,90.58
20240416,13,11,4.84,96.1,93.65
20240416,14,16,4.84,90.13,98.56
20240416,15,14,3.35,92.3,90.29
20240417,1,18,2.47,93.15,99.95
20240417,2,7,0.24,99.16,93.63
20240417,3,19,3.08,91.4,95.51
20240417,4,19,0.73,91.78,93.7
20240417,5,7,2.01,99.11,99.07
20240417,6,8,0.47,91.8,97.96
20240417,7,15,4.09,97.81,91.5
20240417,8,16,3.25,98.26,95.21
20240417,9,15,0.42,90.41,95.4
20240417,10,6,4.8,99.68,96.29
20240417,11,11,2.9,99.4,97.91
20240417,12,16,1.61,97.99,93.0
20240417,13,6,2.16,98.83,91.47
20240417,14,9,0.28,95.0,95.16
20240417,15,17,3.52,90.86,92.49
20240418,1,16,2.17,95.96,93.95
20240418,2,6,1.14,92.65,91.14
20240418,3,8,1.21,99.43,97.99
20240418,4,5,4.78,93.1,98.25
20240418,5,11,2.82,96.04,95.74
20240418,6,15,3.27,96.6,91.49
20240418,7,18,4.09,91.97,99.54
20240418,8,19,0.18,93.56,90.29
20240418,9,13,2.64,98.0,97.47
20240418,10,5,4.41,93.18,90.89
20240418,11,6,3.41,92.62,96.78
20240418,12,8,4.97,95.48,90.78
20240418,13,5,1.97,95.3,93.18
20240418,14,16,1.74,97.21,93.89
20240418,15,12,3.41,99.43,90.68
20240419,1,9,1.71,91.26,97.28
20240419,2,16,1.42,92.48,90.49
20240419,3,6,0.28,90.49,92.63
20240419,4,13,1.2,91.7,92.59
20240419,5,9,3.06,92.57,92.64
20240419,6,15,0.2,95.96,99.01
20240419,7,8,2.63,93.7,97.36
20240419,8,9,3.14,90.96,94.87
20240419,9,15,0.49,95.57,90.99
20240419,10,19,2.02,96.34,93.42
20240419,11,9,0.38,98.63,95.18
20240419,12,16,3.47,91.29,98.24
20240419,13,14,1.25,92.13,93.66
20240419,14,11,0.79,90.39,94.47
20240419,15,6,3.0,94.69,91.62
20240420,1,15,2.65,95.68,91.42
20240420,2,13,4.07,91.26,97.08
20240420,3,15,0.47,97.81,96.34
20240420,4,7,1.92,99.1,97.84
20240420,5,6,4.6,90.52,99.18
20240420,6,17,4.09,96.42,90.07
20240420,7,14,1.38,96.06,94.72
20240420,8,12,0.51,90.92,98.22
20240420,9,19,1.29,95.32,92.39
20240420,10,18,2.07,91.87,98.55
20240420,11,10,3.51,94.29,92.1
20240420,12,17,2.47,91.53,90.56
20240420,13,9,1.66,97.32,92.65
20240420,14,9,2.11,91.28,95.03
20240420,15,15,2.32,91.18,96.83
20240421,1,19,3.06,96.22,95.56
20240421,2,7,3.66,99.1,95.2
20240421,3,14,1.31,95.67,97.62
20240421,4,10,4.04,96.5,99.26
20240421,5,17,4.14,90.7,93.63
20240421,6,12,1.2,90.08,92.29
20240421,7,9,2.57,94.12,93.71
20240421,8,7,1.03,94.97,90.25
20240421,9,13,0.44,94.64,97.28
20240421,10,12,0.32,94.91,99.42
20240421,11,15,3.37,95.5,97.5
20240421,12,17,1.27,93.75,96.13
20240421,13,6,2.03,92.62,98.61
20240421,14,19,4.48,98.72,93.69
20240421,15,19,0.21,95.11,95.1
20240422,1,12,0.58,93.56,96.35
20240422,2,13,2.07,95.59,96.56
20240422,3,18,0.81,96.3,90.51
20240422,4,14,4.71,97.64,91.25
20240422,5,13,0.25,99.37,92.31
20240422,6,12,4.49,94.81,95.44
20240422,7,17,4.28,90.07,92.88
20240422,8,7,1.37,99.42,99.06
20240422,9,8,0.24,91.93,96.61
20240422,10,8,2.72,95.39,91.1
20240422,11,16,2.97,97.47,99.88
20240422,12,10,3.77,95.34,95.09
20240422,13,16,3.79,95.65,96.26
20240422,14,5,3.32,91.9,91.28
20240422,15,11,0.78,98.23,93.55
20240423,1,6,4.1,91.79,90.25
20240423,2,11,4.21,93.49,94.39
20240423,3,14,0.86,92.49,98.58
20240423,4,18,4.15,99.58,95.1
20240423,5,15,2.79,92.59,90.59
20240423,6,17,4.59,91.86,99.4
20240423,7,7,3.07,99.57,99.21
20240423,8,15,2.83,99.56,94.24
20240423,9,16,3.46,99.21,91.98
20240423,10,11,0.37,99.67,91.95
20240423,11,9,0.56,90.87,94.54
20240423,12,19,4.28,91.0,92.0
20240423,13,13,4.27,90.95,91.16
20240423,14,5,3.81,94.62,98.68
20240423,15,5,0.99,99.73,93.46
20240424,1,12,0.18,90.05,91.76
20240424,2,12,0.58,99.88,93.7
20240424,3,6,4.58,98.13,99.4
20240424,4,17,2.4,94.86,95.18
20240424,5,19,1.74,96.23,91.8
20240424,6,13,4.18,99.48,90.14
20240424,7,12,1.47,99.53,98.14
20240424,8,10,0.7,99.63,95.29
20240424,9,13,4.49,93.5,90.7
20240424,10,12,1.31,93.41,93.2
20240424,11,13,2.54,93.76,96.06
20240424,12,6,2.03,94.81,96.86
20240424,13,6,4.59,99.66,99.87
20240424,14,11,1.66,96.05,97.01
20240424,15,13,2.22,96.31,96.96
20240425,1,5,2.24,96.45,92.84
20240425,2,16,4.0,94.21,92.55
20240425,3,14,0.67,90.44,96.51
20240425,4,5,4.34,96.17,91.34
20240425,5,13,0.36,94.51,96.44
20240425,6,12,3.51,97.11,95.16
20240425,7,18,1.76,95.83,95.94
20240425,8,10,4.97,96.03,96.61
20240425,9,8,4.27,95.09,99.18
20240425,10,17,4.03,96.25,92.42
20240425,11,11,2.73,94.45,93.33
20240425,12,6,0.19,90.4,97.48
20240425,13,10,2.06,90.67,90.72
20240425,14,5,2.53,95.85,97.18
20240425,15,15,0.26,98.1,94.45
20240426,1,12,1.16,98.95,98.47
20240426,2,9,2.09,93.7,98.47
20240426,3,19,4.67,98.93,97.46
20240426,4,14,0.42,93.77,91.52
20240426,5,7,1.62,93.38,94.96
20240426,6,12,1.65,95.13,99.94
20240426,7,14,3.34,90.28,93.41
20240426,8,12,3.34,92.42,94.79
20240426,9,6,2.54,98.39,98.52
20240426,10,8,5.0,91.69,92.72
20240426,11,12,0.76,96.71,93.79
20240426,12,6,3.3,97.11,96.52
20240426,13,16,3.23,96.62,93.25
20240426,14,11,4.04,91.35,93.57
20240426,15,9,1.81,96.17,96.77
20240427,1,16,3.35,94.99,99.28
20240427,2,14,0.46,90.32,98.13
20240427,3,18,3.02,95.94,90.88
20240427,4,5,3.71,96.64,93.61
20240427,5,16,1.26,90.46,93.22
20240427,6,17,0.37,96.94,97.95
20240427,7,11,3.97,99.4,94.17
20240427,8,11,3.46,91.78,97.55
20240427,9,12,3.78,90.87,90.52
20240427,10,15,3.66,95.42,95.69
20240427,11,11,0.03,90.21,98.83
20240427,12,14,0.06,92.82,96.1
20240427,13,11,0.72,99.38,93.56
20240427,14,9,3.85,92.59,98.83
20240427,15,15,4.78,93.11,92.59
20240428,1,11,0.82,91.21,97.19
20240428,2,19,4.09,99.12,92.45
20240428,3,16,2.84,94.9,94.38
20240428,4,11,3.6,97.33,97.81
20240428,5,15,4.94,99.73,95.41
20240428,6,16,4.04,99.3,99.44
20240428,7,7,1.13,94.79,95.44
20240428,8,18,2.64,99.37,91.85
20240428,9,8,3.17,96.83,99.98
20240428,10,7,3.04,99.26,98.41
20240428,11,7,2.24,94.12,98.24
20240428,12,6,4.55,95.8,99.98
20240428,13,9,2.55,91.29,96.01
20240428,14,17,4.96,91.38,96.81
20240428,15,19,3.57,98.14,96.42
20240429,1,13,1.98,95.21,92.01
20240429,2,8,2.52,95.48,98.2
20240429,3,18,3.99,96.24,92.78
20240429,4,14,1.11,90.63,97.08
20240429,5,11,0.47,99.99,91.33
20240429,6,9,3.51,96.07,97.68
20240429,7,12,0.46,90.17,97.37
20240429,8,19,0.96,91.75,99.27
20240429,9,13,2.53,99.76,91.78
20240429,10,5,2.16,96.34,96.09
20240429,11,9,2.38,95.41,92.53
20240429,12,13,4.1,94.15,97.69
20240429,13,13,4.25,95.88,99.9
20240429,14,17,0.71,94.72,93.23
20240429,15,7,4.56,97.0,90.65
20240430,1,14,4.74,98.41,94.74
20240430,2,19,4.97,93.18,97.27
20240430,3,8,2.82,98.38,98.1
20240430,4,15,3.14,97.77,97.54
20240430,5,13,0.87,90.59,96.24
20240430,6,16,4.62,91.29,94.5
20240430,7,12,1.77,90.64,90.26
20240430,8,11,2.99,95.31,90.53
20240430,9,12,2.06,97.5,92.63
20240430,10,18,4.66,98.48,99.45
20240430,11,11,2.91,93.84,94.75
20240430,12,10,4.31,94.79,91.13
20240430,13,15,4.86,99.31,92.49
20240430,14,12,0.46,95.45,94.25
20240430,15,16,2.15,95.78,96.58
20240501,1,8,4.03,97.43,96.05
20240501,2,5,4.66,99.35,91.3
20240501,3,13,2.27,93.88,90.63
20240501,4,16,2.83,96.73,99.78
20240501,5,7,1.62,96.25,97.18
20240501,6,7,4.32,98.61,95.8
20240501,7,15,2.05,99.66,94.94
20240501,8,7,2.51,99.17,90.6
20240501,9,17,0.28,91.81,93.89
20240501,10,14,2.42,90.62,94.6
20240501,11,17,1.29,98.11,97.62
20240501,12,17,4.15,94.52,97.05
20240501,13,19,2.26,95.1,98.42
20240501,14,17,0.04,98.14,95.3
20240501,15,18,3.26,95.73,99.6
20240502,1,19,2.53,92.78,97.82
20240502,2,7,2.75,94.84,94.97
20240502,3,11,2.52,91.03,90.29
20240502,4,17,3.58,91.14,96.6
20240502,5,5,1.91,97.29,93.64
20240502,6,12,4.04,92.7,97.41
20240502,7,6,3.52,90.22,98.5
20240502,8,10,3.53,97.21,99.69
20240502,9,10,2.78,91.95,95.51
20240502,10,9,0.47,92.02,97.75
20240502,11,13,1.82,96.71,92.65
20240502,12,14,0.73,96.24,91.9
20240502,13,12,2.65,97.79,91.48
20240502,14,5,3.75,95.93,90.26
20240502,15,14,0.16,91.64,99.34
20240503,1,16,1.47,96.34,90.16
20240503,2,9,3.15,90.8,98.0
20240503,3,13,4.09,90.13,93.43
20240503,4,14,1.01,90.64,90.62
20240503,5,8,3.35,93.17,99.58
20240503,6,13,1.99,96.92,95.87
20240503,7,14,2.33,91.1,92.17
20240503,8,9,0.85,97.96,97.33
20240503,9,7,1.28,90.14,96.74
20240503,10,13,1.71,93.56,96.77
20240503,11,17,1.7,91.56,94.82
20240503,12,18,0.92,91.3,98.75
20240503,13,15,2.97,95.08,97.97
20240503,14,10,2.97,95.35,96.93
20240503,15,18,1.83,91.57,99.73
20240504,1,13,0.27,98.46,94.18
20240504,2,10,3.16,91.76,94.19
20240504,3,12,4.18,97.45,90.4
20240504,4,18,3.51,98.01,96.7
20240504,5,19,1.46,95.18,96.76
20240504,6,9,0.51,93.06,98.8
20240504,7,8,3.08,93.36,90.68
20240504,8,12,0.05,97.26,94.41
20240504,9,10,3.22,90.86,93.34
20240504,10,11,0.68,99.47,96.61
20240504,11,15,0.79,98.73,93.09
20240504,12,8,3.91,92.66,94.46
20240504,13,6,1.45,90.97,96.58
20240504,14,8,1.14,90.82,98.82
20240504,15,11,4.72,92.14,91.16
20240505,1,19,3.0,94.24,96.38
20240505,2,9,2.61,96.01,90.61
20240505,3,8,3.66,91.77,96.25
20240505,4,8,2.88,98.02,95.13
20240505,5,11,4.87,90.94,92.15
20240505,6,10,3.1,90.56,90.49
20240505,7,10,1.61,98.19,99.01
20240505,8,6,4.94,90.32,93.56
20240505,9,8,3.11,98.38,92.32
20240505,10,17,1.28,95.22,98.74
20240505,11,11,0.73,99.5,94.98
20240505,12,14,4.17,91.0,99.1
20240505,13,11,2.6,97.1,96.94
20240505,14,13,3.71,97.6,96.09
20240505,15,13,2.14,91.62,93.25
20240506,1,18,0.75,92.75,97.62
20240506,2,17,3.02,97.99,91.7
20240506,3,14,1.14,93.22,92.46
20240506,4,17,3.93,96.64,95.44
20240506,5,17,4.42,96.8,91.91
20240506,6,15,0.16,99.69,98.12
20240506,7,5,3.29,92.99,93.25
20240506,8,8,2.11,98.08,92.78
20240506,9,17,4.14,97.66,93.29
20240506,10,16,4.97,92.92,95.88
20240506,11,11,1.48,93.38,99.24
20240506,12,15,4.63,98.31,91.83
20240506,13,14,0.49,94.92,96.82
20240506,14,6,0.43,93.59,94.62
20240506,15,19,3.99,96.35,94.68
20240507,1,15,3.59,90.0,95.55
20240507,2,9,2.92,91.4,99.94
20240507,3,16,3.03,96.72,96.72
20240507,4,5,2.44,90.69,99.53
20240507,5,5,4.41,99.57,91.76
20240507,6,5,4.02,96.42,90.97
20240507,7,17,4.17,91.29,98.82
20240507,8,15,3.0,92.99,93.9
20240507,9,9,0.45,99.2,90.24
20240507,10,8,3.72,93.51,95.99
20240507,11,15,0.54,97.55,93.03
20240507,12,14,1.17,90.64,99.83
20240507,13,13,3.04,94.62,96.88
20240507,14,14,4.83,98.75,93.26
20240507,15,14,3.74,99.13,94.18
20240508,1,6,4.66,93.97,92.48
20240508,2,11,2.81,96.83,97.91
20240508,3,6,3.08,96.31,90.71
20240508,4,17,3.53,92.38,91.21
20240508,5,12,3.48,93.43,91.97
20240508,6,8,0.05,97.93,97.89
20240508,7,9,0.18,97.63,96.06
20240508,8,6,1.58,93.44,90.15
20240508,9,13,0.41,94.71,90.15
20240508,10,7,2.88,98.73,98.95
20240508,11,11,3.03,95.18,93.92
20240508,12,7,3.29,99.18,97.08
20240508,13,14,1.77,93.72,96.5
20240508,14,14,2.58,99.18,90.02
20240508,15,11,4.42,93.31,90.77
20240509,1,10,0.47,92.62,90.73
20240509,2,18,3.97,93.16,95.83
20240509,3,14,1.19,98.56,99.66
20240509,4,8,1.62,92.56,96.22
20240509,5,12,3.9,90.33,91.32
20240509,6,8,1.95,92.51,97.93
20240509,7,12,2.85,90.8,99.36
20240509,8,7,4.14,97.64,92.24
20240509,9,10,4.14,93.21,98.58
20240509,10,16,3.57,93.98,98.42
20240509,11,12,1.81,94.09,95.4
20240509,12,14,4.01,90.52,90.44
20240509,13,13,2.53,96.04,98.22
20240509,14,14,0.04,99.48,92.94
20240509,15,8,4.07,90.52,93.54
20240510,1,19,2.4,96.28,97.9
20240510,2,11,0.21,90.5,91.19
20240510,3,17,3.27,99.36,98.11
20240510,4,14,2.43,99.46,90.76
20240510,5,7,0.51,91.33,90.46
20240510,6,5,2.53,97.4,97.24
20240510,7,13,3.01,96.48,91.83
20240510,8,15,1.24,95.17,94.73
20240510,9,5,0.74,92.83,95.78
20240510,10,17,2.28,97.41,99.42
20240510,11,14,3.28,94.0,92.18
20240510,12,15,3.44,99.93,96.1
20240510,13,8,0.82,94.24,96.08
20240510,14,17,2.07,93.09,97.33
20240510,15,9,4.47,94.12,97.99
20240511,1,10,1.24,98.41,96.12
20240511,2,17,0.33,97.47,98.79
20240511,3,13,3.07,98.35,91.78
20240511,4,7,4.01,94.0,98.62
20240511,5,19,3.76,90.76,97.73
20240511,6,17,3.28,98.88,90.47
20240511,7,10,4.06,97.22,92.41
20240511,8,14,2.99,99.53,95.41
20240511,9,8,3.52,90.83,96.18
20240511,10,10,3.26,91.47,99.92
20240511,11,11,4.02,94.09,95.99
20240511,12,16,2.19,98.01,92.55
20240511,13,19,2.74,95.25,90.18
20240511,14,6,3.36,97.27,96.65
20240511,15,8,4.53,91.14,93.28
20240512,1,17,0.59,95.86,93.07
20240512,2,8,0.45,92.75,99.56
20240512,3,13,3.02,97.23,96.57
20240512,4,17,3.12,93.52,98.13
20240512,5,13,4.61,95.08,95.0
20240512,6,18,1.56,98.84,90.49
20240512,7,5,2.29,98.42,98.82
20240512,8,7,2.19,94.06,95.12
20240512,9,9,2.79,91.55,90.58
20240512,10,8,0.99,92.8,97.34
20240512,11,7,3.45,90.51,99.74
20240512,12,14,4.13,92.52,90.08
20240512,13,19,0.34,93.37,96.35
20240512,14,7,0.34,91.37,92.33
20240512,15,13,2.03,95.41,95.0
20240513,1,5,0.77,99.82,95.62
20240513,2,11,4.13,98.35,93.93
20240513,3,5,3.67,97.36,98.57
20240513,4,8,2.43,94.38,99.22
20240513,5,14,3.62,92.93,99.04
20240513,6,9,4.64,92.27,97.47
20240513,7,5,3.58,96.32,94.63
20240513,8,17,4.2,94.2,98.1
20240513,9,16,3.33,90.46,90.68
20240513,10,16,2.2,92.76,94.16
20240513,11,10,3.91,96.13,90.71
20240513,12,15,2.58,92.28,92.85
20240513,13,5,1.64,96.15,93.75
20240513,14,11,2.41,93.6,97.25
20240513,15,16,0.53,99.17,92.35
20240514,1,10,2.45,94.75,96.76
20240514,2,6,0.16,93.79,98.79
20240514,3,16,1.46,98.16,94.35
20240514,4,8,1.71,99.72,99.9
20240514,5,9,4.34,92.1,90.47
20240514,6,17,1.86,90.39,93.8
20240514,7,8,4.32,99.64,92.91
20240514,8,19,0.26,95.31,91.6
20240514,9,14,2.85,94.88,98.17
20240514,10,12,0.29,98.82,93.18
20240514,11,5,4.1,93.11,97.28
20240514,12,17,3.55,96.49,95.92
20240514,13,18,2.95,95.33,95.97
20240514,14,7,1.29,96.3,94.44
20240514,15,5,3.57,97.88,90.72
20240515,1,13,3.45,92.23,91.06
20240515,2,7,3.63,97.07,97.08
20240515,3,19,4.24,90.66,90.28
20240515,4,12,1.04,96.6,96.06
20240515,5,18,0.35,94.42,97.18
20240515,6,6,4.2,97.23,92.88
20240515,7,12,0.77,92.09,94.02
20240515,8,9,4.39,99.22,95.13
20240515,9,16,4.1,95.5,94.8
20240515,10,19,0.71,99.72,98.2
20240515,11,5,0.8,90.65,93.85
20240515,12,6,2.27,98.33,91.43
20240515,13,7,2.57,91.69,99.41
20240515,14,17,3.46,90.94,92.42
20240515,15,6,3.36,97.22,91.41
20240516,1,13,3.39,93.45,95.5
20240516,2,19,2.28,93.39,95.19
20240516,3,12,3.03,97.81,94.05
20240516,4,18,2.26,93.48,91.79
20240516,5,15,2.02,93.08,92.69
20240516,6,14,3.63,95.57,90.53
20240516,7,17,4.81,92.44,95.69
20240516,8,9,2.61,97.86,96.63
20240516,9,15,0.92,97.8,93.08
20240516,10,12,0.62,98.23,94.48
20240516,11,19,1.08,95.43,92.43
20240516,12,8,2.45,99.95,90.11
20240516,13,17,1.42,96.78,96.51
20240516,14,10,1.63,95.64,99.0
20240516,15,5,3.44,97.19,98.84
20240517,1,9,2.24,92.72,96.13
20240517,2,10,2.74,98.39,91.53
20240517,3,6,1.53,94.54,99.55
20240517,4,15,2.75,98.26,97.74
20240517,5,7,3.26,97.53,90.38
20240517,6,5,4.45,93.37,99.15
20240517,7,11,4.52,90.04,98.95
20240517,8,18,0.17,99.32,90.01
20240517,9,16,4.79,98.52,99.4
20240517,10,6,2.33,95.1,96.2
20240517,11,15,0.7,97.23,98.67
20240517,12,12,0.71,90.77,92.16
20240517,13,18,3.39,91.05,92.8
20240517,14,14,2.1,98.1,98.83
20240517,15,7,0.63,99.06,94.77
20240518,1,8,0.28,95.25,97.42
20240518,2,12,1.59,92.2,97.04
20240518,3,18,1.89,94.67,94.13
20240518,4,15,3.63,92.45,94.26
20240518,5,7,4.15,91.94,97.21
20240518,6,15,3.89,92.3,99.91
20240518,7,15,2.77,95.4,91.2
20240518,8,7,1.09,99.42,96.01
20240518,9,10,1.1,93.72,90.35
20240518,10,11,2.8,96.3,93.0
20240518,11,9,1.57,91.57,92.88
20240518,12,16,2.18,91.29,98.31
20240518,13,17,0.86,90.34,94.13
20240518,14,16,2.47,97.32,96.76
20240518,15,18,4.9,91.96,93.29
20240519,1,11,0.3,91.05,91.78
20240519,2,15,1.13,99.34,96.03
20240519,3,17,1.51,99.7,99.82
20240519,4,18,2.38,90.7,96.4
20240519,5,12,2.76,91.36,98.43
20240519,6,15,3.5,99.82,92.22
20240519,7,16,2.82,92.75,94.6
20240519,8,19,3.61,98.77,91.03
20240519,9,13,3.7,91.83,95.16
20240519,10,5,3.94,90.22,93.9
20240519,11,13,3.71,99.67,91.82
20240519,12,10,0.01,96.15,91.3
20240519,13,11,0.13,98.92,90.54
20240519,14,11,3.13,99.68,92.1
20240519,15,10,1.37,90.39,93.62
20240520,1,14,3.28,93.91,98.57
20240520,2,19,4.53,98.8,93.31
20240520,3,19,0.56,99.9,96.82
20240520,4,18,4.57,98.66,98.04
20240520,5,14,3.33,96.49,99.59
20240520,6,18,2.14,96.17,91.97
20240520,7,5,0.34,93.37,91.57
20240520,8,7,1.23,93.6,91.27
20240520,9,19,0.5,99.73,90.92
20240520,10,5,3.72,90.02,95.84
20240520,11,16,3.65,96.73,93.24
20240520,12,17,0.97,98.88,99.89
20240520,13,10,4.58,95.13,91.15
20240520,14,8,3.74,92.26,95.6
20240520,15,10,3.88,92.22,99.74
20240521,1,8,0.17,90.7,97.26
20240521,2,11,1.1,96.96,95.92
20240521,3,19,0.87,94.01,95.06
20240521,4,13,3.87,96.15,91.32
20240521,5,10,3.24,97.74,92.86
20240521,6,6,1.98,95.69,96.54
20240521,7,19,4.07,99.08,96.19
20240521,8,8,1.12,99.08,90.75
20240521,9,18,2.25,95.61,96.07
20240521,10,15,4.17,96.77,98.81
20240521,11,14,1.23,100.0,92.13
20240521,12,12,0.17,97.63,92.58
20240521,13,5,2.76,95.82,92.09
20240521,14,13,3.0,92.79,95.05
20240521,15,8,1.78,94.63,98.94
20240522,1,18,4.18,99.28,91.43
20240522,2,5,3.76,93.96,90.15
20240522,3,11,1.18,99.03,91.41
20240522,4,19,3.6,91.3,99.12
20240522,5,18,1.3,97.3,96.21
20240522,6,15,0.44,97.72,92.24
20240522,7,5,4.17,96.64,99.59
20240522,8,17,2.95,93.15,96.61
20240522,9,9,4.58,92.9,97.48
20240522,10,19,3.76,90.55,98.78
20240522,11,11,0.18,93.22,98.34
20240522,12,7,2.0,96.66,99.19
20240522,13,15,0.24,96.32,93.62
20240522,14,11,3.07,91.77,99.06
20240522,15,10,4.43,98.48,93.76
20240523,1,17,4.69,98.21,93.7
20240523,2,9,2.37,99.61,97.87
20240523,3,11,1.09,98.01,95.21
20240523,4,6,1.3,96.96,92.54
20240523,5,12,3.01,99.57,93.32
20240523,6,9,1.69,91.39,91.7
20240523,7,17,2.37,98.72,97.82
20240523,8,19,1.48,90.08,91.16
20240523,9,19,1.64,92.96,91.96
20240523,10,6,1.24,94.78,95.85
20240523,11,16,1.43,99.19,99.65
20240523,12,14,0.19,91.54,96.59
20240523,13,19,2.85,92.26,97.8
20240523,14,15,2.5,90.59,98.7
20240523,15,8,1.98,96.56,92.92
20240524,1,14,2.45,98.86,99.7
20240524,2,10,2.91,96.57,95.62
20240524,3,16,0.24,90.32,96.2
20240524,4,12,4.45,91.73,97.42
20240524,5,9,1.87,97.52,92.73
20240524,6,11,2.85,94.2,96.83
20240524,7,16,2.04,97.28,90.71
20240524,8,12,3.19,99.08,90.21
20240524,9,6,2.34,96.34,99.26
20240524,10,13,3.54,91.14,98.17
20240524,11,10,1.01,95.67,91.39
20240524,12,13,0.75,91.53,91.97
20240524,13,11,3.56,93.81,94.46
20240524,14,18,2.54,95.36,97.54
20240524,15,7,4.61,95.1,94.86
20240525,1,19,2.28,93.68,95.86
20240525,2,15,1.53,97.95,97.79
20240525,3,16,3.82,98.27,96.94
20240525,4,5,1.07,95.45,91.72
20240525,5,19,0.47,92.71,98.98
20240525,6,12,0.02,99.67,92.28
20240525,7,13,3.5,94.21,98.17
20240525,8,5,2.35,99.38,99.56
20240525,9,12,0.59,96.63,98.4
20240525,10,15,2.67,94.34,91.76
20240525,11,12,1.88,97.28,91.9
20240525,12,13,4.79,90.66,93.81
20240525,13,15,4.31,99.22,94.35
20240525,14,7,0.19,93.18,94.08
20240525,15,14,2.64,92.54,94.47
20240526,1,17,4.54,98.76,90.81
20240526,2,5,1.84,99.55,93.25
