DateID,ProductID,TotalUnitsProduced,ProductionEfficiencyPercent,DowntimeMinutes,OnTimeDeliveryRatePercent,ProductionCostPerUnit
20231106,17,1089,98.14,210,92.82,14.25
20231106,18,868,90.88,210,97.66,10.0
20231106,19,1048,85.92,167,92.01,12.04
20231106,20,884,89.56,32,98.83,10.52
20231107,1,1131,88.36,268,94.16,17.59
20231107,2,1113,89.54,219,98.18,12.53
20231107,3,1005,86.88,76,98.07,19.85
20231107,4,821,90.9,178,91.5,13.81
20231107,5,1086,96.31,61,91.67,17.81
20231107,6,808,89.03,39,94.82,13.62
20231107,7,847,89.45,182,91.3,15.6
20231107,8,1040,92.71,246,91.72,19.72
20231107,9,1182,97.41,133,91.8,10.98
20231107,10,997,98.81,196,98.5,13.45
20231107,11,1050,85.78,102,93.45,13.36
20231107,12,1107,87.36,92,97.65,16.71
20231107,13,908,99.21,94,93.12,14.83
20231107,14,899,96.79,157,99.07,10.16
20231107,15,842,97.58,107,97.04,19.7
20231107,16,988,86.46,245,97.05,18.17
20231107,17,1176,93.01,197,90.52,15.05
20231107,18,1082,92.23,42,99.62,17.14
20231107,19,946,90.95,72,98.65,11.57
20231107,20,950,89.75,51,96.73,17.97
20231108,1,806,89.69,143,98.33,19.06
20231108,2,1009,88.71,153,91.87,10.2
20231108,3,852,89.6,169,96.21,13.34
20231108,4,856,98.17,98,90.68,17.84
20231108,5,1117,86.26,48,96.78,10.72
20231108,6,846,90.72,170,97.85,17.33
20231108,7,1014,87.98,157,97.51,11.01
20231108,8,828,89.88,231,99.15,10.11
20231108,9,861,92.78,46,91.03,15.48
20231108,10,1117,93.33,111,97.05,14.23
20231108,11,1018,92.8,100,92.64,12.05
20231108,12,1144,96.1,31,92.87,16.57
20231108,13,821,87.16,248,90.76,19.51
20231108,14,840,86.38,137,94.58,10.92
20231108,15,1121,89.01,163,92.51,16.76
20231108,16,1151,94.15,262,95.26,12.5
20231108,17,1057,97.99,94,91.17,14.49
20231108,18,1108,99.17,179,99.39,10.07
20231108,19,1047,93.81,127,93.74,10.5
20231108,20,1168,90.78,36,92.53,14.5
20231109,1,1184,88.31,102,98.4,11.89
20231109,2,1087,88.22,195,91.02,10.08
20231109,3,853,89.91,273,97.48,19.15
20231109,4,1166,88.88,122,95.13,14.38
20231109,5,1047,88.44,72,96.38,12.42
20231109,6,1011,88.06,68,91.99,18.77
20231109,7,846,85.44,254,92.14,12.71
20231109,8,1089,85.94,90,94.25,12.15
20231109,9,960,95.09,123,99.51,18.38
20231109,10,837,90.75,193,99.33,15.44
20231109,11,973,90.96,120,95.21,10.68
20231109,12,1008,98.81,136,95.38,12.69
20231109,13,1083,98.73,66,96.66,17.87
20231109,14,1140,91.17,87,92.48,17.05
20231109,15,967,91.64,281,91.44,17.84
20231109,16,817,97.37,179,97.85,15.99
20231109,17,1004,89.52,285,94.08,14.7
20231109,18,887,98.91,236,92.81,17.13
20231109,19,1041,91.13,131,91.59,11.6
20231109,20,932,96.8,50,97.47,17.21
20231110,1,1102,95.28,98,90.08,19.25
20231110,2,1082,92.73,52,92.55,17.43
20231110,3,1177,97.43,182,98.28,12.16
20231110,4,854,99.29,65,96.32,13.74
20231110,5,1113,99.12,126,93.19,19.04
20231110,6,805,93.3,64,93.49,15.22
20231110,7,1060,95.15,105,98.59,17.48
20231110,8,1112,85.2,268,96.74,11.79
20231110,9,845,90.77,141,91.18,11.65
20231110,10,903,97.94,163,97.89,12.97
20231110,11,1045,86.25,238,94.14,17.32
20231110,12,921,90.31,144,92.22,15.19
20231110,13,827,89.67,196,90.58,13.91
20231110,14,946,90.04,181,96.16,15.57
20231110,15,974,96.31,48,96.79,14.12
20231110,16,1153,91.18,275,95.75,10.22
20231110,17,1038,86.73,274,91.17,13.37
20231110,18,927,99.71,46,92.06,13.92
20231110,19,1104,95.18,132,94.19,10.18
20231110,20,816,97.86,280,94.74,15.61
20231111,1,916,88.33,173,90.1,17.23
20231111,2,919,96.29,122,98.21,18.43
20231111,3,1163,90.0,262,95.32,15.11
20231111,4,946,97.82,168,90.76,13.88
20231111,5,1031,85.23,77,92.08,10.42
20231111,6,805,90.84,214,97.43,18.48
20231111,7,915,94.72,202,94.5,15.13
20231111,8,1134,88.47,250,95.59,13.21
20231111,9,1138,86.05,235,93.73,10.69
20231111,10,861,90.62,89,97.23,16.57
20231111,11,906,98.94,264,98.31,18.42
20231111,12,1192,85.08,153,90.95,11.04
20231111,13,847,86.0,165,94.26,15.48
20231111,14,1167,96.28,238,90.15,12.07
20231111,15,843,96.13,100,96.62,13.47
20231111,16,1189,96.25,244,96.05,14.33
20231111,17,1145,98.34,274,96.32,11.56
20231111,18,969,91.22,296,92.71,12.02
20231111,19,858,87.78,266,92.15,14.25
20231111,20,1003,95.87,236,95.58,15.85
20231112,1,977,90.74,175,99.58,14.31
20231112,2,861,95.39,268,96.37,17.48
20231112,3,860,89.87,202,98.26,14.63
20231112,4,909,88.28,103,96.62,18.15
20231112,5,1187,91.92,233,91.51,12.17
20231112,6,964,88.89,99,94.15,18.88
20231112,7,878,93.36,149,98.58,17.84
20231112,8,1016,98.47,216,95.14,17.36
20231112,9,903,95.0,287,97.48,18.13
20231112,10,1180,86.01,205,98.27,19.03
20231112,11,1086,97.02,90,98.58,19.98
20231112,12,962,93.57,282,93.18,19.61
20231112,13,986,97.74,115,90.14,17.64
20231112,14,913,95.59,212,98.37,16.2
20231112,15,1154,99.08,226,98.64,15.87
20231112,16,824,86.04,58,97.57,14.42
20231112,17,873,87.08,182,92.29,15.97
20231112,18,938,98.94,212,96.19,16.33
20231112,19,1188,99.93,297,94.94,18.61
20231112,20,969,95.73,43,90.53,14.55
20231113,1,954,95.16,239,91.1,19.25
20231113,2,932,85.82,88,96.97,16.49
20231113,3,1138,96.22,289,94.14,12.04
20231113,4,1013,93.7,238,98.37,11.7
20231113,5,911,85.37,88,97.0,18.38
20231113,6,917,95.29,195,95.36,14.88
20231113,7,893,98.22,259,96.43,10.79
20231113,8,874,93.89,179,97.03,10.67
20231113,9,1008,94.1,145,92.46,16.91
20231113,10,1034,88.17,74,99.76,16.83
20231113,11,954,96.06,117,98.85,11.25
20231113,12,978,85.45,263,96.91,16.03
20231113,13,1112,91.98,124,97.76,11.28
20231113,14,1179,86.01,148,93.96,16.69
20231113,15,1097,99.07,40,97.89,14.16
20231113,16,857,88.44,79,92.69,11.01
20231113,17,851,91.58,113,99.73,17.59
20231113,18,1095,86.72,265,92.78,17.98
20231113,19,909,94.46,122,92.33,11.3
20231113,20,838,90.48,154,93.02,19.75
20231114,1,1081,97.14,252,97.77,10.76
20231114,2,1143,87.32,159,98.29,17.07
20231114,3,1101,97.06,221,95.81,15.06
20231114,4,1037,89.68,141,91.74,18.75
20231114,5,864,91.89,135,92.82,13.64
20231114,6,1077,95.88,205,95.47,19.92
20231114,7,1198,87.99,196,95.63,17.65
20231114,8,839,90.57,248,95.23,14.71
20231114,9,1000,92.39,67,98.38,13.61
20231114,10,1026,97.0,225,94.16,15.14
20231114,11,1196,98.35,258,95.1,17.36
20231114,12,987,92.34,124,94.03,19.7
20231114,13,871,90.58,189,92.79,11.32
20231114,14,919,87.78,251,98.54,14.91
20231114,15,1045,97.39,125,99.27,19.7
20231114,16,871,90.57,35,93.75,17.98
20231114,17,1186,98.41,105,95.57,18.45
20231114,18,1054,90.06,156,92.21,12.18
20231114,19,1049,92.83,42,96.23,16.0
20231114,20,1075,90.65,87,92.37,19.49
20231115,1,1078,89.37,293,99.25,17.86
20231115,2,1068,92.02,185,97.61,11.54
20231115,3,801,96.41,42,97.69,13.98
20231115,4,893,92.14,200,90.3,12.04
20231115,5,854,94.7,145,96.7,14.68
20231115,6,1163,92.52,209,92.78,18.53
20231115,7,936,97.59,30,97.96,17.54
20231115,8,1007,88.56,169,97.25,11.12
20231115,9,1191,89.22,219,96.96,16.11
20231115,10,841,90.88,168,95.68,16.52
20231115,11,1020,97.85,85,93.87,10.66
20231115,12,991,91.47,229,97.75,12.34
20231115,13,938,89.39,178,99.61,16.68
20231115,14,1138,94.56,35,96.78,13.18
20231115,15,837,99.21,273,97.39,12.77
20231115,16,1098,90.1,298,90.1,17.16
20231115,17,904,90.2,217,99.9,13.12
20231115,18,1154,87.13,213,94.43,12.61
20231115,19,1009,99.88,126,99.35,11.86
20231115,20,1007,91.79,166,92.4,17.1
20231116,1,1086,87.26,171,94.49,19.13
20231116,2,866,88.7,147,96.62,17.51
20231116,3,1159,93.67,181,98.17,17.57
20231116,4,912,85.1,134,96.64,14.11
20231116,5,961,97.84,169,99.09,13.14
20231116,6,982,86.61,275,91.91,11.85
20231116,7,1177,94.06,145,91.2,17.35
20231116,8,1171,89.32,172,99.5,11.37
20231116,9,1101,94.48,99,99.02,13.44
20231116,10,1102,85.23,120,99.32,18.21
20231116,11,1013,92.85,221,98.98,14.0
20231116,12,1144,99.14,229,98.27,18.01
20231116,13,804,86.48,210,94.64,11.19
20231116,14,1036,93.78,226,90.67,15.95
20231116,15,1159,85.49,59,98.63,12.23
20231116,16,889,96.84,249,99.84,12.6
20231116,17,1022,96.73,213,93.48,10.5
20231116,18,851,85.41,69,99.89,15.74
20231116,19,1048,93.66,211,98.98,17.45
20231116,20,821,92.16,237,93.63,18.06
20231117,1,816,93.36,170,90.85,14.67
20231117,2,877,98.69,192,92.21,13.81
20231117,3,942,97.35,298,94.59,13.03
20231117,4,962,85.25,226,99.34,16.84
20231117,5,1016,94.03,34,93.12,12.5
20231117,6,858,94.85,175,93.32,19.28
20231117,7,812,88.36,73,91.16,16.13
20231117,8,1038,94.93,129,96.81,19.4
20231117,9,843,97.22,174,98.99,19.62
20231117,10,1154,90.32,170,95.32,15.38
20231117,11,1167,88.25,216,90.29,19.07
20231117,12,1187,91.29,266,97.1,10.96
20231117,13,935,92.54,200,92.62,13.13
20231117,14,1063,85.75,132,96.35,16.3
20231117,15,1085,96.29,175,90.43,17.81
20231117,16,859,91.66,202,96.58,10.08
20231117,17,921,88.56,137,93.79,19.15
20231117,18,1087,91.51,125,92.74,19.02
20231117,19,805,89.88,135,90.06,19.78
20231117,20,1187,89.87,243,98.2,14.41
20231118,1,992,91.0,276,92.66,19.9
20231118,2,802,99.96,105,96.6,16.88
20231118,3,912,89.57,231,96.23,12.23
20231118,4,846,92.45,244,94.17,11.6
20231118,5,1036,93.48,54,97.97,17.24
20231118,6,1113,90.11,156,90.17,16.62
20231118,7,915,90.03,295,92.34,10.24
20231118,8,1013,99.62,238,92.31,18.68
20231118,9,1131,85.54,83,92.14,14.2
20231118,10,1042,90.89,216,95.83,10.11
20231118,11,1163,89.71,268,90.4,15.88
20231118,12,1132,93.49,275,95.44,12.75
20231118,13,1082,93.49,101,99.04,13.75
20231118,14,862,85.76,41,94.1,11.63
20231118,15,862,88.36,37,99.3,10.95
20231118,16,1083,85.76,204,98.71,10.84
20231118,17,1199,89.98,100,90.51,14.93
20231118,18,1092,95.91,257,96.94,15.53
20231118,19,905,88.13,194,97.6,11.54
20231118,20,947,96.01,193,94.08,11.26
20231119,1,945,85.85,59,93.92,16.97
20231119,2,940,88.7,250,93.45,13.37
20231119,3,1166,89.46,260,91.11,16.48
20231119,4,915,95.09,177,96.73,18.24
20231119,5,1137,85.68,155,95.35,10.82
20231119,6,1123,89.06,106,99.93,11.56
20231119,7,934,86.76,188,96.59,15.78
20231119,8,988,94.57,124,94.68,16.19
20231119,9,1171,91.7,223,93.3,15.64
20231119,10,943,94.67,274,94.3,12.79
20231119,11,1194,93.34,33,96.03,15.24
20231119,12,1195,85.6,254,94.92,11.95
20231119,13,846,88.15,135,97.91,16.02
20231119,14,1059,86.54,200,99.64,11.35
20231119,15,994,95.15,211,96.03,16.83
20231119,16,1115,85.02,113,92.76,17.69
20231119,17,1180,91.96,254,96.25,17.47
20231119,18,841,88.77,275,91.31,16.06
20231119,19,1041,85.67,70,99.97,11.83
20231119,20,888,98.93,102,94.65,10.14
20231120,1,1151,97.1,205,90.28,16.31
20231120,2,1120,95.09,193,91.75,12.96
20231120,3,958,97.08,223,90.5,18.9
20231120,4,955,87.49,139,90.9,16.01
20231120,5,1197,97.0,179,91.43,17.15
20231120,6,821,92.88,246,93.08,18.38
20231120,7,947,99.19,224,92.54,17.56
20231120,8,1199,88.27,178,96.34,15.93
20231120,9,1005,95.93,116,95.57,13.43
20231120,10,1087,97.2,198,94.61,14.99
20231120,11,1060,86.55,133,92.88,12.99
20231120,12,842,85.0,112,91.48,10.92
20231120,13,1087,97.77,280,98.24,18.99
20231120,14,1084,86.28,124,93.8,16.07
20231120,15,1018,88.6,276,94.8,11.38
20231120,16,895,87.65,83,94.44,15.32
20231120,17,1017,85.99,49,95.83,18.12
20231120,18,857,92.15,158,94.03,16.73
20231120,19,1125,93.88,141,91.33,16.32
20231120,20,962,95.0,233,95.73,12.57
20231121,1,966,98.09,131,90.93,17.8
20231121,2,1196,85.39,115,93.08,14.92
20231121,3,1164,97.75,240,92.26,15.51
20231121,4,1145,86.62,55,92.98,12.78
20231121,5,936,86.29,240,98.32,19.75
20231121,6,1006,93.17,296,96.38,18.2
20231121,7,1093,92.85,259,96.53,11.54
20231121,8,1154,97.15,81,97.3,13.65
20231121,9,1066,98.62,183,97.7,13.37
20231121,10,850,98.67,75,97.32,19.24
20231121,11,1068,96.5,147,93.03,19.67
20231121,12,1059,90.94,36,94.54,14.12
20231121,13,1014,96.85,57,95.8,13.46
20231121,14,853,92.0,193,91.66,10.61
20231121,15,1147,99.97,237,91.14,19.41
20231121,16,972,86.73,246,94.15,13.87
20231121,17,846,94.25,275,96.48,10.61
20231121,18,886,91.22,36,96.49,19.55
20231121,19,968,87.71,259,98.68,12.97
20231121,20,1035,90.88,33,97.34,12.09
20231122,1,1017,88.22,100,95.95,18.72
20231122,2,1090,86.75,273,90.79,15.66
20231122,3,1133,87.23,185,92.96,11.43
20231122,4,846,98.05,60,95.96,10.81
20231122,5,1103,89.79,68,95.02,12.01
20231122,6,1077,92.15,137,99.16,13.6
20231122,7,889,89.16,282,91.24,18.75
20231122,8,886,89.89,99,96.03,18.02
20231122,9,818,92.74,124,99.96,10.1
20231122,10,832,87.24,41,99.51,10.22
20231122,11,1192,98.11,276,92.27,15.67
20231122,12,916,91.6,209,90.24,11.16
20231122,13,1073,93.99,200,94.59,17.52
20231122,14,985,91.64,124,98.2,18.26
20231122,15,1009,88.97,127,98.0,15.55
20231122,16,971,99.03,54,94.45,10.15
20231122,17,1050,99.37,196,96.05,12.2
20231122,18,918,92.18,179,90.6,16.04
20231122,19,841,89.25,280,96.67,10.8
20231122,20,922,87.45,295,92.02,13.87
20231123,1,805,90.78,106,99.52,18.84
20231123,2,807,97.59,204,95.06,10.62
20231123,3,844,93.3,45,95.66,18.78
20231123,4,1115,88.87,44,97.78,18.22
20231123,5,1077,93.12,30,93.3,15.89
20231123,6,999,89.45,41,99.84,17.96
20231123,7,1167,95.21,200,96.91,17.29
20231123,8,824,87.14,170,90.91,12.86
20231123,9,1114,85.06,121,96.42,14.11
20231123,10,910,91.21,249,93.35,11.77
20231123,11,1122,99.52,35,97.29,13.15
20231123,12,893,92.36,226,90.97,11.79
20231123,13,1166,88.12,204,99.22,10.73
20231123,14,913,94.42,232,98.44,13.25
20231123,15,825,98.11,74,92.25,13.99
20231123,16,850,96.1,243,91.81,17.99
20231123,17,1137,97.16,249,94.2,15.78
20231123,18,827,97.06,282,91.81,19.57
20231123,19,898,87.1,197,95.49,14.03
20231123,20,1142,93.53,179,91.35,16.75
20231124,1,972,87.0,265,97.3,15.72
20231124,2,1081,98.61,94,93.54,13.03
20231124,3,1142,92.26,187,99.39,13.5
20231124,4,1024,94.84,132,95.53,15.7
20231124,5,887,96.13,197,92.55,14.73
20231124,6,1139,95.49,166,97.45,14.12
20231124,7,820,96.03,141,91.31,14.41
20231124,8,947,88.92,146,90.61,16.94
20231124,9,824,89.79,163,99.08,12.43
20231124,10,1189,85.36,171,91.05,11.29
20231124,11,1172,92.07,181,90.31,17.14
20231124,12,1171,91.11,266,92.54,16.42
20231124,13,952,85.34,155,95.77,18.91
20231124,14,1025,94.4,240,96.12,12.96
20231124,15,1128,93.58,265,97.91,13.85
20231124,16,1144,93.33,163,95.9,10.67
20231124,17,1160,86.22,68,97.23,17.73
20231124,18,1043,93.68,117,94.0,18.12
20231124,19,814,90.81,197,96.69,17.99
20231124,20,1187,88.99,172,91.54,18.86
20231125,1,1046,94.94,108,96.63,16.79
20231125,2,812,85.28,138,97.2,12.87
20231125,3,807,94.58,220,92.31,18.97
20231125,4,916,85.01,193,95.0,16.75
20231125,5,873,98.68,102,97.6,13.13
20231125,6,1111,98.98,132,99.77,16.46
20231125,7,950,90.79,208,98.86,11.51
20231125,8,1086,99.48,265,90.54,11.82
20231125,9,952,95.94,249,92.07,15.04
20231125,10,985,87.21,104,96.45,17.45
20231125,11,1013,91.08,173,98.12,18.25
20231125,12,814,96.27,64,98.46,11.83
20231125,13,1157,94.62,59,93.39,10.62
20231125,14,910,89.01,208,92.49,13.17
20231125,15,882,98.13,220,99.26,18.71
20231125,16,809,96.47,35,96.9,19.45
20231125,17,1084,89.92,203,96.46,15.11
20231125,18,914,89.59,104,98.61,11.37
20231125,19,889,86.26,83,96.62,17.52
20231125,20,1127,98.07,141,93.13,18.59
20231126,1,1192,99.8,186,97.42,16.78
20231126,2,995,94.37,275,93.07,18.6
20231126,3,800,92.13,259,90.88,11.95
20231126,4,922,97.55,207,94.02,15.78
20231126,5,986,94.06,256,97.93,19.81
20231126,6,802,95.64,128,98.39,16.71
20231126,7,1052,98.83,124,98.79,17.25
20231126,8,950,94.18,235,93.26,10.71
20231126,9,826,95.19,276,92.71,12.49
20231126,10,846,97.95,218,91.39,10.11
20231126,11,1040,88.32,63,93.69,13.57
20231126,12,1176,87.57,111,94.41,18.8
20231126,13,991,92.62,67,90.63,13.97
20231126,14,1185,86.1,118,95.95,14.15
20231126,15,884,91.16,51,91.96,18.2
20231126,16,921,95.1,159,99.31,16.61
20231126,17,1149,93.94,98,99.21,13.45
20231126,18,904,93.56,230,94.19,12.2
20231126,19,1064,93.31,243,97.42,11.68
20231126,20,1050,86.01,47,97.23,12.32
20231127,1,800,86.79,289,92.42,10.73
20231127,2,858,94.32,135,91.11,10.36
20231127,3,869,86.62,116,97.5,12.75
20231127,4,912,90.88,47,94.52,17.39
20231127,5,970,95.13,108,97.73,16.72
20231127,6,1085,96.67,225,99.89,14.83
20231127,7,905,93.44,99,92.49,15.38
20231127,8,1104,97.86,38,90.07,14.03
20231127,9,983,97.28,157,99.04,10.69
20231127,10,1127,89.62,270,91.37,15.38
20231127,11,882,91.42,214,92.91,14.17
20231127,12,1085,91.58,241,98.08,17.37
20231127,13,841,86.6,60,93.39,17.09
20231127,14,921,89.47,236,97.83,11.22
20231127,15,855,89.25,86,90.71,19.09
20231127,16,1180,85.64,227,90.78,19.55
20231127,17,1018,96.07,45,91.69,18.54
20231127,18,967,88.18,94,98.36,15.02
20231127,19,1072,97.29,52,99.81,16.06
20231127,20,907,89.33,235,95.45,11.6
20231128,1,946,95.51,154,94.47,18.3
20231128,2,949,96.09,158,91.56,15.47
20231128,3,997,96.9,74,91.86,19.51
20231128,4,1190,88.91,56,93.52,10.43
20231128,5,908,97.79,248,99.48,11.41
20231128,6,854,97.44,116,96.2,14.78
20231128,7,953,96.52,96,91.92,11.46
20231128,8,968,92.97,100,98.87,16.25
20231128,9,881,98.86,134,93.35,13.14
20231128,10,1023,98.89,39,91.49,15.96
20231128,11,1027,93.28,238,94.26,19.68
20231128,12,969,93.47,233,96.01,16.96
20231128,13,814,96.39,238,91.93,14.71
20231128,14,929,90.67,143,98.84,13.43
20231128,15,1014,91.19,232,90.56,16.1
20231128,16,916,90.8,149,95.44,12.32
20231128,17,1112,85.09,166,93.43,11.11
20231128,18,1105,99.49,197,97.15,12.4
20231128,19,982,89.24,103,95.35,11.95
20231128,20,1011,98.75,111,92.01,18.9
20231129,1,956,90.08,76,98.81,10.5
20231129,2,878,92.49,276,97.44,19.19
20231129,3,1016,95.37,203,99.62,14.45
20231129,4,980,87.86,105,98.12,13.42
20231129,5,1162,96.94,183,93.63,17.94
20231129,6,1172,94.02,75,97.42,18.05
20231129,7,988,96.17,158,90.51,14.02
20231129,8,943,91.76,186,94.64,16.19
20231129,9,947,87.8,262,92.19,11.13
20231129,10,1133,89.38,55,90.27,13.8
20231129,11,867,95.73,31,94.27,14.75
20231129,12,939,99.43,298,96.18,16.81
20231129,13,1035,86.85,95,90.22,13.58
20231129,14,1004,94.95,283,91.38,17.38
20231129,15,1075,95.92,212,97.31,17.7
20231129,16,899,91.27,191,99.37,15.16
20231129,17,991,87.68,47,93.28,18.16
20231129,18,1021,89.89,100,95.55,15.84
20231129,19,883,98.04,136,90.84,13.56
20231129,20,868,87.73,221,98.28,17.4
20231130,1,980,93.03,122,92.86,15.18
20231130,2,1127,89.83,296,97.04,19.29
20231130,3,1180,91.53,43,92.65,16.96
20231130,4,1093,92.91,267,95.32,18.22
20231130,5,944,96.88,252,95.32,15.64
20231130,6,803,87.62,135,97.12,18.98
20231130,7,1137,95.91,159,91.21,17.21
20231130,8,1061,87.88,296,96.23,16.02
20231130,9,1128,91.12,279,93.34,15.19
20231130,10,809,97.2,141,91.86,10.85
20231130,11,1052,94.87,271,92.77,15.58
20231130,12,1105,86.05,49,99.23,15.02
20231130,13,928,95.87,275,98.62,13.16
20231130,14,1129,98.81,174,96.24,10.63
20231130,15,850,86.28,229,93.37,11.8
20231130,16,856,88.55,47,90.75,11.06
20231130,17,1151,97.69,103,95.05,17.69
20231130,18,831,99.72,54,91.19,10.36
20231130,19,979,91.37,93,95.48,19.44
20231130,20,1057,88.94,258,90.4,14.49
20231201,1,1169,90.19,139,93.5,16.17
20231201,2,829,90.5,206,99.66,19.7
20231201,3,963,92.75,42,97.01,12.85
20231201,4,1009,91.83,280,92.82,13.18
20231201,5,1079,91.29,47,99.13,16.1
20231201,6,981,88.75,288,98.52,15.59
20231201,7,1049,96.28,137,99.64,13.77
20231201,8,1057,85.16,117,93.46,10.35
20231201,9,1053,96.5,61,91.61,15.37
20231201,10,1129,95.79,198,91.31,13.1
20231201,11,1161,92.14,292,97.6,16.76
20231201,12,1054,94.38,257,97.56,14.74
20231201,13,810,95.44,180,93.26,14.69
20231201,14,1036,91.64,180,99.52,13.42
20231201,15,1054,91.38,188,90.21,10.34
20231201,16,1195,90.73,285,98.85,10.87
20231201,17,811,91.05,273,93.88,18.3
20231201,18,996,99.65,255,97.51,19.41
20231201,19,1167,97.2,104,99.38,12.76
20231201,20,832,88.23,134,97.65,19.29
20231202,1,873,85.49,172,97.39,10.64
20231202,2,882,88.63,39,93.04,19.83
20231202,3,1135,95.77,244,93.77,18.02
20231202,4,808,98.04,175,97.41,15.43
20231202,5,920,89.89,134,95.93,14.89
20231202,6,1054,91.67,236,92.92,19.24
20231202,7,915,89.5,263,93.69,16.64
20231202,8,1072,91.0,203,98.84,11.52
20231202,9,848,90.08,179,90.77,12.82
20231202,10,1123,92.57,78,96.92,16.61
20231202,11,1038,90.52,197,93.11,15.14
20231202,12,1015,92.0,109,95.36,17.17
20231202,13,826,91.85,224,96.97,10.83
20231202,14,1041,92.21,105,95.5,14.17
20231202,15,1150,98.11,215,98.26,15.58
20231202,16,1006,97.34,45,95.13,12.91
20231202,17,836,97.87,74,91.93,11.29
20231202,18,1155,95.73,48,94.72,12.27
20231202,19,916,89.99,63,98.21,10.07
20231202,20,841,89.94,260,98.91,14.6
20231203,1,1157,90.28,157,90.5,10.97
20231203,2,891,99.42,107,91.84,10.39
20231203,3,1064,85.71,87,91.34,14.68
20231203,4,1095,91.43,92,92.9,15.62
20231203,5,940,96.43,126,95.68,17.92
20231203,6,1091,92.15,295,95.1,19.09
20231203,7,870,90.04,50,99.45,10.57
20231203,8,1037,92.63,211,98.9,12.63
20231203,9,1076,93.7,227,99.52,18.24
20231203,10,1152,99.98,256,90.83,11.55
20231203,11,926,90.37,84,90.74,11.15
20231203,12,1153,89.55,227,93.35,15.71
20231203,13,886,96.91,240,96.8,15.7
20231203,14,841,99.41,46,90.24,15.34
20231203,15,861,95.39,46,92.13,18.67
20231203,16,1045,93.07,110,98.83,10.97
20231203,17,1187,99.66,226,90.58,18.45
20231203,18,1084,88.41,181,96.95,15.15
20231203,19,856,95.02,239,93.71,17.72
20231203,20,898,85.2,158,93.47,14.32
20231204,1,1070,85.49,217,97.94,15.76
20231204,2,1010,90.07,177,92.38,12.24
20231204,3,928,88.54,125,96.48,15.11
20231204,4,945,97.67,56,97.07,16.54
20231204,5,881,98.02,283,96.6,13.89
20231204,6,837,88.94,230,92.44,19.67
